date,channel,campaign,spend,clicks,sessions,orders,new_customers,attributed_revenue
2025-08-30,Affiliate,Fashion Blogs,10557.58,19,599,8,6,7716.69
2025-08-31,Meta,Diwali Sale,1599.76,116,2428,46,29,43249.83
2025-08-31,Meta,Flash Sale,9566.64,64,2289,21,9,18196.44
2025-08-31,Google,Brand Search,5870.08,179,3942,49,34,59237.32
2025-08-31,Organic,Direct,0.0,70,1340,11,7,13252.01
2025-08-31,Influencer,Micro Influencer Push,9262.52,49,1184,13,7,10660.3
2025-08-31,Influencer,Creator A,3770.54,33,1016,16,10,16491.47
2025-08-31,Affiliate,Deal Week,7804.58,129,2874,24,17,20250.52
2025-09-01,Meta,New Collection,12067.42,20,594,8,5,8466.45
2025-09-01,Google,Diwali Search,2165.73,54,1707,20,12,20596.42
2025-09-01,Organic,WhatsApp Community,0.0,138,3841,26,14,36520.54
2025-09-01,Influencer,Creator A,5521.48,13,484,9,4,10482.78
2025-09-01,Influencer,Celebrity Drop,2655.35,80,4167,48,31,44226.26
2025-09-01,Affiliate,Deal Week,8370.52,24,768,13,6,13573.56
2025-09-02,Meta,Catalog Ads,4059.79,9,437,5,3,5435.06
2025-09-02,Google,Remarketing,5674.52,133,4224,77,42,94643.71
2025-09-02,Organic,Instagram Organic,0.0,208,5570,55,28,82379.47
2025-09-02,Organic,Direct,0.0,262,5011,57,31,67413.02
2025-09-02,Influencer,Creator A,7329.56,9,528,9,5,8658.6
2025-09-02,Affiliate,Fashion Blogs,14006.45,41,1029,11,6,13013.36
2025-09-02,Affiliate,Coupon Partners,10739.92,28,853,9,4,8187.6
2025-09-03,Meta,Flash Sale,3904.32,52,3295,63,43,70377.43
2025-09-03,Google,,2831.22,73,2942,39,28,32955.34
2025-09-03,Organic,Email CRM,0.0,111,5617,84,47,111075.28
2025-09-03,Influencer,Creator B,6556.33,33,1390,20,11,24509.2
2025-09-03,Affiliate,,7151.15,20,764,13,6,13006.17
2025-09-04,Meta,Flash Sale,7606.33,85,2733,47,21,48711.0
2025-09-04,Meta,New Collection,4658.41,49,1345,18,10,19239.64
2025-09-04,Google,Shopping Ads,2660.9,42,2819,28,19,25955.25
2025-09-04,Organic,Instagram Organic,0.0,38,1768,11,7,16593.95
2025-09-04,Influencer,Creator B,9329.66,73,3882,55,29,61224.96
2025-09-04,Affiliate,Deal Week,13684.54,90,2425,41,29,42513.15
2025-09-05,Meta,Flash Sale,6114.56,12,419,5,3,4355.03
2025-09-05,Meta,Always On,10117.63,57,1550,13,7,15732.36
2025-09-05,Google,Remarketing,5545.62,93,3898,38,21,32551.95
2025-09-05,Organic,WhatsApp Community,0.0,80,4986,63,31,77397.75
2025-09-05,Influencer,Creator B,5700.36,155,2938,50,34,42568.68
2025-09-05,Influencer,Festive Creators,8663.17,44,2277,19,10,16535.4
2025-09-05,Affiliate,Coupon Partners,6037.66,21,1067,15,10,12226.18
2025-09-05,Affiliate,Deal Week,6623.52,85,4076,65,35,62777.46
2025-09-06,Meta,Lookalike,3517.55,194,3569,65,45,70671.26
2025-09-06,Meta,Always On,6598.1,178,4480,34,21,35202.0
2025-09-06,Google,Shopping Ads,3811.83,154,3907,71,40,78285.97
2025-09-06,Google,Remarketing,9328.93,87,1593,22,10,24262.26
2025-09-06,Organic,WhatsApp Community,0.0,109,5891,94,65,124471.98
2025-09-06,Organic,Instagram Organic,0.0,138,2562,17,10,25414.24
2025-09-06,Influencer,Creator A,3776.59,97,4167,53,27,57292.8
2025-09-06,Affiliate,Coupon Partners,4027.83,107,2683,38,26,41543.42
2025-09-07,Meta,Catalog Ads,4568.76,72,2263,23,10,24168.66
2025-09-07,Google,Brand Search,9589.84,133,4369,51,26,46619.2
2025-09-07,Organic,SEO Content,0.0,180,3443,46,27,70737.44
2025-09-07,Influencer,Festive Creators,4979.06,87,4128,55,29,46162.91
2025-09-07,Affiliate,Fashion Blogs,4832.62,244,4437,29,17,31437.55
2025-09-08,Meta,Catalog Ads,6060.69,22,725,9,4,7730.91
2025-09-08,Google,Shopping Ads,4934.47,77,1882,17,8,18594.36
2025-09-08,Organic,SEO Content,0.0,194,3607,65,28,91601.63
2025-09-08,Organic,Instagram Organic,0.0,59,3417,64,30,104219.44
2025-09-08,Influencer,Creator A,7420.68,52,1008,10,7,8289.96
2025-09-08,Affiliate,Fashion Blogs,12502.46,64,1705,14,9,14701.39
2025-09-09,Meta,Lookalike,5841.13,114,2647,24,14,20873.92
2025-09-09,Google,Shopping Ads,13105.71,77,3676,45,24,49773.03
2025-09-09,Organic,Direct,0.0,86,2377,42,26,67731.95
2025-09-09,Organic,SEO Content,0.0,245,5851,73,34,101230.45
2025-09-09,Influencer,Creator A,5001.2,54,1615,11,6,12315.41
2025-09-09,Affiliate,Fashion Blogs,2445.57,27,1287,9,5,7505.84
2025-09-09,Affiliate,Coupon Partners,19340.34,62,2513,23,13,20809.65
2025-09-10,Meta,New Collection,6623.1,103,2097,36,23,42071.58
2025-09-10,Google,Remarketing,3643.57,49,3006,43,30,49967.69
2025-09-10,Organic,SEO Content,0.0,251,5778,77,52,94720.56
2025-09-10,Influencer,Creator B,8839.56,208,3775,39,19,37027.51
2025-09-10,Influencer,Celebrity Drop,10778.23,11,720,13,6,13496.76
2025-09-10,Affiliate,Fashion Blogs,11418.16,84,3933,41,19,46988.52
2025-09-11,Meta,Catalog Ads,9415.68,22,522,9,6,7796.49
2025-09-11,Meta,Always On,9973.91,59,3417,61,42,68596.77
2025-09-11,Google,Shopping Ads,10745.23,70,1820,23,16,19524.94
2025-09-11,Organic,SEO Content,0.0,120,2841,50,26,76823.29
2025-09-11,Influencer,Creator A,2773.67,18,478,5,3,5431.25
2025-09-11,Affiliate,Coupon Partners,5647.05,97,3278,48,28,49100.99
2025-09-12,Meta,Catalog Ads,3983.14,46,1078,8,5,8153.33
2025-09-12,Google,Shopping Ads,6416.74,120,3102,38,22,33659.92
2025-09-12,Organic,WhatsApp Community,0.0,117,5006,44,21,55949.07
2025-09-12,Influencer,Festive Creators,4910.38,145,3865,27,12,30394.94
2025-09-12,Influencer,Celebrity Drop,16653.37,166,3303,20,14,20877.64
2025-09-12,Affiliate,Deal Week,3499.15,68,1636,17,9,17659.01
2025-09-13,Meta,Diwali Sale,4812.14,116,3428,47,25,41918.9
2025-09-13,Google,,13741.76,105,3786,45,24,49930.92
2025-09-13,Google,Performance Max,6082.45,31,1700,17,9,16633.01
2025-09-13,Organic,Instagram Organic,0.0,73,2927,56,39,87999.0
2025-09-13,Influencer,Festive Creators,5635.95,63,4049,74,33,90353.75
2025-09-13,Affiliate,Fashion Blogs,3137.94,55,1006,8,4,8230.96
2025-09-14,Meta,Festive Fashion,8742.22,68,2834,33,22,34260.85
2025-09-14,Meta,Retargeting,5726.05,65,1368,20,12,24750.44
2025-09-14,Google,Remarketing,3688.51,20,916,14,7,13540.02
2025-09-14,Organic,,0.0,130,4953,54,23,77952.9
2025-09-14,Organic,WhatsApp Community,0.0,123,3882,61,30,82169.84
2025-09-14,Influencer,Festive Creators,9862.55,88,3147,24,12,26025.56
2025-09-14,Influencer,Creator A,6821.72,152,3241,34,14,30909.88
2025-09-14,Affiliate,Fashion Blogs,7374.03,34,646,10,5,8288.04
2025-09-14,Affiliate,Deal Week,6445.78,55,1109,16,10,15976.42
2025-09-15,Meta,Catalog Ads,3861.82,77,3656,62,42,50252.3
2025-09-15,Google,Generic Search,4311.28,114,2479,17,12,14233.53
2025-09-15,Organic,Instagram Organic,0.0,69,3297,28,15,39989.37
2025-09-15,Influencer,Micro Influencer Push,1808.87,230,4466,30,15,33737.18
2025-09-15,Affiliate,Coupon Partners,4385.0,53,1486,13,9,11438.57
2025-09-16,Meta,New Collection,3126.51,12,416,3,2,3384.31
2025-09-16,Meta,Festive Fashion,7982.03,89,4189,53,31,64851.26
2025-09-16,Google,Brand Search,12062.07,7,467,6,3,6796.78
2025-09-16,Google,Shopping Ads,5411.3,66,2668,39,20,44891.33
2025-09-16,Organic,SEO Content,0.0,80,1553,17,10,24078.87
2025-09-16,Influencer,Creator A,8247.3,130,2769,17,10,15382.58
2025-09-16,Affiliate,Coupon Partners,13457.58,150,2797,42,18,40518.21
2025-09-17,Meta,Retargeting,8480.08,38,1991,14,10,17127.7
2025-09-17,Google,Generic Search,4030.11,36,920,16,10,17548.15
2025-09-17,Organic,Direct,0.0,107,4238,27,16,43533.89
2025-09-17,Influencer,Creator B,12809.99,150,4078,53,26,65293.28
2025-09-17,Influencer,Festive Creators,3672.7,22,773,14,9,12709.25
2025-09-17,Affiliate,Deal Week,2085.47,106,4009,54,35,51164.08
2025-09-18,Meta,Retargeting,8681.85,80,2101,29,13,31596.8
2025-09-18,Google,Brand Search,6761.51,58,2598,39,23,31853.57
2025-09-18,Organic,Direct,0.0,86,2537,20,12,25143.63
2025-09-18,Influencer,Creator B,13297.88,121,2949,44,29,51110.39
2025-09-18,Affiliate,Cashback Partners,8042.38,23,1147,20,10,21488.77
2025-09-19,Meta,Always On,7080.39,79,1520,29,20,27141.76
2025-09-19,Google,Diwali Search,9037.34,118,3358,40,22,44976.45
2025-09-19,Organic,Email CRM,0.0,96,2005,21,10,33895.66
2025-09-19,Influencer,Festive Creators,5623.53,92,2233,36,16,43180.14
2025-09-19,Affiliate,Coupon Partners,10987.16,123,2837,37,18,31465.46
2025-09-20,Meta,Festive Fashion,10965.84,41,941,9,5,10671.25
2025-09-20,Google,Remarketing,15787.82,80,1608,13,8,13323.93
2025-09-20,Google,Diwali Search,4559.79,71,1808,15,10,14917.64
2025-09-20,Organic,Email CRM,0.0,49,1885,23,11,26810.42
2025-09-20,Influencer,Festive Creators,8425.37,84,4404,36,26,32186.61
2025-09-20,Affiliate,Cashback Partners,11578.58,150,3828,24,11,24174.64
2025-09-21,Meta,Catalog Ads,8407.51,21,1178,8,5,9437.12
2025-09-21,Meta,Lookalike,12408.19,12,474,9,6,10423.8
2025-09-21,Google,Generic Search,11683.49,11,612,5,3,4388.68
2025-09-21,Organic,SEO Content,0.0,218,5907,41,25,62918.67
2025-09-21,Influencer,Celebrity Drop,7064.22,22,1040,13,8,15376.0
2025-09-21,Affiliate,Cashback Partners,10366.28,53,1348,13,6,15164.12
2025-09-22,Meta,Lookalike,7079.17,181,3874,72,30,71509.26
2025-09-22,Meta,Catalog Ads,4909.97,191,3982,71,39,58730.76
2025-09-22,Google,Shopping Ads,10298.83,105,3840,43,19,52264.36
2025-09-22,Organic,SEO Content,0.0,53,1426,17,9,27367.18
2025-09-22,Influencer,Creator A,4009.25,110,2940,32,16,30872.23
2025-09-22,Influencer,Micro Influencer Push,4043.05,98,2904,19,13,21659.62
2025-09-22,Affiliate,Deal Week,1870.78,48,1159,12,8,11065.3
2025-09-22,Affiliate,Coupon Partners,2597.82,62,2669,21,14,24634.2
2025-09-23,Meta,Catalog Ads,9444.66,138,2553,19,12,15950.24
2025-09-23,Google,Performance Max,7663.21,38,2024,27,13,30556.24
2025-09-23,Organic,Instagram Organic,0.0,239,4972,36,16,48492.94
2025-09-23,Influencer,Festive Creators,16930.99,123,3178,24,15,29852.45
2025-09-23,Affiliate,Coupon Partners,3376.28,64,2583,32,20,38790.78
2025-09-24,Meta,Lookalike,9810.13,151,3375,40,21,47555.66
2025-09-24,Google,Diwali Search,4441.16,65,3528,28,16,26002.55
2025-09-24,Organic,SEO Content,0.0,244,5317,32,18,37969.07
2025-09-24,Organic,Instagram Organic,0.0,41,1058,9,5,13971.0
2025-09-24,Influencer,Micro Influencer Push,7442.8,68,3509,32,17,33311.78
2025-09-24,Influencer,Festive Creators,4800.88,61,3342,55,30,54055.54
2025-09-24,Affiliate,Coupon Partners,6448.14,200,4432,80,48,68327.2
2025-09-24,Affiliate,Cashback Partners,6651.7,27,1014,12,8,12788.75
2025-09-25,Meta,New Collection,3867.81,107,2119,24,14,26737.28
2025-09-25,Meta,Retargeting,6372.52,191,4189,64,41,62954.99
2025-09-25,Google,,5309.52,108,2509,36,24,35444.36
2025-09-25,Organic,WhatsApp Community,0.0,102,3905,33,15,51857.27
2025-09-25,Influencer,Celebrity Drop,7629.58,20,451,4,2,3273.06
2025-09-25,Affiliate,Coupon Partners,3909.68,29,544,7,4,8590.32
2025-09-25,Affiliate,Fashion Blogs,7894.88,68,3663,49,29,45742.0
2025-09-26,Meta,Retargeting,3598.68,52,1869,15,7,13019.91
2025-09-26,Google,Diwali Search,8526.7,62,2532,25,18,20211.56
2025-09-26,Organic,WhatsApp Community,0.0,118,3844,39,27,51407.02
2025-09-26,Influencer,Micro Influencer Push,8310.35,93,2072,20,8,23711.4
2025-09-26,Influencer,,6640.29,144,4251,51,25,43245.55
2025-09-26,Affiliate,Fashion Blogs,5098.02,30,785,12,6,10475.81
2025-09-27,Meta,Diwali Sale,3931.64,98,3566,45,30,45133.89
2025-09-27,Meta,Retargeting,10345.42,84,4047,35,21,31069.38
2025-09-27,Google,Shopping Ads,6486.2,79,3095,23,11,25979.94
2025-09-27,Google,Performance Max,4200.69,100,2019,34,23,28273.28
2025-09-27,Organic,SEO Content,0.0,107,2729,34,18,47916.09
2025-09-27,Organic,Direct,0.0,130,4300,30,17,46642.04
2025-09-27,Influencer,Creator A,8528.85,108,2322,22,12,22230.32
2025-09-27,Affiliate,Coupon Partners,5401.3,18,1012,17,10,16877.59
2025-09-28,Meta,,4083.6,47,1874,30,17,26201.63
2025-09-28,Google,Remarketing,13045.02,105,4342,76,38,68620.32
2025-09-28,Organic,Instagram Organic,0.0,162,2984,42,23,52332.9
2025-09-28,Influencer,,7164.45,49,1131,13,9,11137.57
2025-09-28,Affiliate,Fashion Blogs,8345.85,127,3196,37,21,45731.77
2025-09-28,Affiliate,Cashback Partners,3171.86,19,1218,11,8,10219.67
2025-09-29,Meta,Retargeting,4359.43,93,4171,61,36,57403.26
2025-09-29,Google,Brand Search,13227.27,158,3921,54,35,46544.4
2025-09-29,Google,Remarketing,7928.92,134,4432,36,18,40970.42
2025-09-29,Organic,Direct,0.0,163,3142,55,36,80546.83
2025-09-29,Organic,Instagram Organic,0.0,141,3100,34,17,46420.72
2025-09-29,Influencer,Celebrity Drop,17393.43,42,1269,9,4,9678.55
2025-09-29,Affiliate,Deal Week,5874.61,81,1804,19,9,22108.36
2025-09-30,Meta,Diwali Sale,3021.14,126,2326,41,18,40334.75
2025-09-30,Meta,New Collection,11063.37,134,4007,72,51,85243.58
2025-09-30,Google,Generic Search,7060.27,139,3407,42,30,48599.4
2025-09-30,Organic,SEO Content,0.0,258,4983,92,60,113823.12
2025-09-30,Organic,Instagram Organic,0.0,103,4129,72,33,112731.85
2025-09-30,Influencer,Creator A,19314.28,154,3048,51,35,47041.96
2025-09-30,Affiliate,Deal Week,11141.92,37,1954,34,22,28694.73
2025-10-01,Meta,Catalog Ads,11287.15,86,2093,23,12,27096.08
2025-10-01,Google,Remarketing,12056.39,117,2519,40,23,32381.77
2025-10-01,Google,,3672.79,30,763,11,7,12397.83
2025-10-01,Organic,SEO Content,0.0,99,2833,44,19,57742.98
2025-10-01,Influencer,Creator A,20645.42,122,3076,26,15,26467.37
2025-10-01,Influencer,Festive Creators,31598.78,72,3397,53,34,51371.31
2025-10-01,Affiliate,Fashion Blogs,4699.83,61,2589,48,23,51475.76
2025-10-01,Affiliate,Coupon Partners,5073.92,93,3610,36,20,41754.43
2025-10-02,Meta,,11467.15,167,4293,81,47,73846.02
2025-10-02,Meta,Retargeting,18506.17,89,2736,30,19,27488.21
2025-10-02,Google,Remarketing,30153.49,55,2221,19,14,20387.06
2025-10-02,Organic,SEO Content,0.0,283,5626,42,29,67922.95
2025-10-02,Organic,,0.0,149,4990,81,49,116191.82
2025-10-02,Influencer,Creator A,8631.75,135,4106,55,33,53443.19
2025-10-02,Affiliate,Coupon Partners,19388.49,103,3267,33,20,41011.78
2025-10-03,Meta,Always On,16259.22,88,3948,55,32,48594.02
2025-10-03,Google,Generic Search,18461.93,174,3930,41,18,34435.46
2025-10-03,Organic,Direct,0.0,186,5657,67,42,94286.08
2025-10-03,Influencer,Creator A,10267.99,39,2461,43,27,35118.9
2025-10-03,Affiliate,Cashback Partners,16113.99,43,809,12,7,10624.55
2025-10-04,Meta,Festive Fashion,10090.19,20,413,7,5,7557.28
2025-10-04,Google,Brand Search,4559.71,54,1238,17,11,18632.22
2025-10-04,Google,Shopping Ads,7828.07,108,2167,41,22,42249.04
2025-10-04,Organic,Direct,0.0,237,4625,43,18,58551.08
2025-10-04,Influencer,Creator A,17264.28,65,2268,22,10,23306.41
2025-10-04,Affiliate,Fashion Blogs,11840.17,19,494,4,2,4355.69
2025-10-05,Meta,Retargeting,3717.29,50,1262,17,9,19708.28
2025-10-05,Meta,Lookalike,16457.84,113,4414,62,29,71584.74
2025-10-05,Google,Performance Max,6954.31,106,4450,69,33,75785.3
2025-10-05,Organic,WhatsApp Community,0.0,57,2896,30,15,40510.06
2025-10-05,Organic,Email CRM,0.0,200,4842,30,20,46769.49
2025-10-05,Influencer,Micro Influencer Push,4366.57,155,3349,48,31,41502.37
2025-10-05,Affiliate,Cashback Partners,14804.88,192,4218,80,43,98133.27
2025-10-05,Affiliate,Fashion Blogs,20510.01,112,4039,40,19,47924.62
2025-10-06,Meta,Flash Sale,5367.92,69,2977,25,12,23678.73
2025-10-06,Google,Brand Search,7975.8,67,2017,20,9,16298.47
2025-10-06,Google,Generic Search,15222.47,109,2969,34,19,36434.24
2025-10-06,Organic,Email CRM,0.0,133,2579,24,11,35730.01
2025-10-06,Influencer,Creator B,14220.32,91,1827,19,10,21576.52
2025-10-06,Affiliate,Cashback Partners,10906.6,150,2895,42,30,43541.25
2025-10-07,Meta,Diwali Sale,19777.29,134,2742,29,17,24350.7
2025-10-07,Google,Brand Search,13640.55,149,2782,31,21,28322.51
2025-10-07,Organic,Direct,0.0,77,2281,15,7,23052.68
2025-10-07,Influencer,Creator A,2448.38,35,2077,37,19,30436.94
2025-10-07,Affiliate,Coupon Partners,16925.1,8,441,5,4,5649.68
2025-10-08,Meta,Diwali Sale,3571.33,88,2867,30,16,28032.18
2025-10-08,Google,Brand Search,14577.96,70,2760,20,12,20101.17
2025-10-08,Organic,Direct,0.0,70,3200,46,33,62584.94
2025-10-08,Influencer,Micro Influencer Push,15688.38,131,2467,43,25,39388.03
2025-10-08,Affiliate,Deal Week,9538.25,53,2317,15,8,16390.38
2025-10-09,Meta,Retargeting,6000.57,36,677,6,3,6665.58
2025-10-09,Meta,Lookalike,41296.12,55,1206,10,4,8434.47
2025-10-09,Google,Generic Search,26330.72,73,1785,25,11,24261.28
2025-10-09,Google,Performance Max,7874.49,82,1946,35,15,39666.36
2025-10-09,Organic,Direct,0.0,165,5843,69,47,88369.58
2025-10-09,Influencer,Creator A,12030.54,82,2015,21,13,21955.32
2025-10-09,Affiliate,Coupon Partners,18111.02,80,3552,57,29,65433.96
2025-10-10,Meta,Flash Sale,11215.94,49,937,15,7,12800.65
2025-10-10,Meta,Retargeting,15409.97,48,1762,16,10,13728.36
2025-10-10,Google,Shopping Ads,12004.14,27,1067,9,6,9856.11
2025-10-10,Organic,Direct,0.0,165,3796,41,21,48930.74
2025-10-10,Influencer,Festive Creators,13693.28,132,3206,52,27,60536.67
2025-10-10,Influencer,Creator A,11092.33,20,591,9,6,7970.8
2025-10-10,Affiliate,Coupon Partners,10697.11,72,1791,26,18,26864.62
2025-10-10,Affiliate,Cashback Partners,5180.4,11,497,9,6,9869.33
2025-10-11,Meta,Flash Sale,30049.08,181,4315,42,21,37984.87
2025-10-11,Google,Remarketing,13253.97,87,3381,35,16,36166.32
2025-10-11,Organic,Direct,0.0,74,2856,19,10,29228.23
2025-10-11,Influencer,Creator A,11555.38,26,1212,21,11,18907.03
2025-10-11,Affiliate,Cashback Partners,23985.12,23,805,11,8,10682.88
2025-10-12,Meta,Lookalike,27784.74,66,2338,23,10,20726.81
2025-10-12,Google,Generic Search,6817.51,116,3489,24,15,28872.96
2025-10-12,Organic,SEO Content,0.0,74,3255,50,35,67881.91
2025-10-12,Influencer,Creator B,5156.38,91,4012,63,45,54128.07
2025-10-12,Influencer,Celebrity Drop,22676.07,66,1809,27,17,22180.66
2025-10-12,Affiliate,Coupon Partners,10884.43,31,1540,14,10,11561.39
2025-10-13,Meta,Festive Fashion,11919.48,100,2360,42,19,37391.87
2025-10-13,Meta,Always On,19472.38,65,1228,20,11,21469.12
2025-10-13,Google,Brand Search,12044.09,141,4400,64,27,52083.79
2025-10-13,Organic,SEO Content,0.0,122,2385,35,25,49161.41
2025-10-13,Organic,Instagram Organic,0.0,81,4259,76,52,105235.04
2025-10-13,Influencer,,17462.5,42,2540,46,20,45242.06
2025-10-13,Affiliate,Coupon Partners,14074.61,28,633,9,4,7446.66
2025-10-13,Affiliate,Fashion Blogs,12399.36,105,2320,27,14,28975.4
2025-10-14,Meta,Catalog Ads,43158.01,110,2264,25,12,27718.1
2025-10-14,Meta,Diwali Sale,8403.39,25,1463,25,17,28189.78
2025-10-14,Google,Remarketing,11948.79,43,924,14,7,12665.58
2025-10-14,Organic,WhatsApp Community,0.0,81,2687,19,13,25945.81
2025-10-14,Organic,Instagram Organic,0.0,101,3727,30,18,44758.49
2025-10-14,Influencer,Micro Influencer Push,11241.54,52,2374,42,23,34900.16
2025-10-14,Affiliate,Deal Week,11327.57,42,768,14,7,13997.73
2025-10-15,Meta,Catalog Ads,13209.64,76,4333,80,57,91488.28
2025-10-15,Google,Remarketing,17393.39,67,1403,16,10,15083.8
2025-10-15,Organic,Email CRM,0.0,113,2786,45,25,65446.52
2025-10-15,Influencer,Festive Creators,5498.04,140,3161,53,28,57391.73
2025-10-15,Affiliate,,23418.01,106,2431,25,17,20761.05
2025-10-16,Meta,Always On,11099.25,198,4022,32,21,39397.6
2025-10-16,Google,Generic Search,10066.49,19,853,16,11,14124.2
2025-10-16,Organic,Direct,0.0,38,2535,16,10,26176.43
2025-10-16,Influencer,Micro Influencer Push,17474.85,56,1434,20,14,16167.79
2025-10-16,Affiliate,,12983.21,28,955,14,7,13744.06
2025-10-17,Meta,Catalog Ads,14890.17,32,1608,24,15,28675.75
2025-10-17,Google,Performance Max,18628.19,38,1682,16,9,18663.5
2025-10-17,Google,Brand Search,6959.28,100,3535,55,33,66387.32
2025-10-17,Organic,WhatsApp Community,0.0,104,5848,52,37,63411.5
2025-10-17,Influencer,Creator A,15468.79,69,3994,67,48,67224.21
2025-10-17,Affiliate,Fashion Blogs,17223.43,184,3567,32,18,31222.34
2025-10-18,Meta,Lookalike,31272.29,113,4096,62,37,51240.37
2025-10-18,Meta,New Collection,11395.09,45,831,14,10,16883.05
2025-10-18,Google,Performance Max,4390.99,238,4436,38,27,38919.58
2025-10-18,Organic,Direct,0.0,55,2663,24,16,34482.23
2025-10-18,Organic,WhatsApp Community,0.0,55,1259,21,9,24814.02
2025-10-18,Influencer,Festive Creators,6796.81,72,1854,13,7,15017.73
2025-10-18,Affiliate,Deal Week,14845.29,184,4307,37,25,33475.41
2025-10-18,Affiliate,Cashback Partners,29641.71,53,2813,34,22,38017.66
2025-10-19,Meta,Flash Sale,33551.05,16,694,13,8,14541.13
2025-10-19,Meta,Catalog Ads,19274.75,38,2081,28,17,33027.86
2025-10-19,Google,Generic Search,8850.27,38,964,11,6,8908.54
2025-10-19,Organic,SEO Content,0.0,154,2830,53,29,82359.84
2025-10-19,Organic,,0.0,151,3613,44,29,64158.85
2025-10-19,Influencer,Festive Creators,24814.59,57,1311,16,8,18880.01
2025-10-19,Affiliate,Deal Week,16600.96,145,2666,31,19,38141.64
2025-10-20,Meta,,17122.22,90,2143,22,14,23487.01
2025-10-20,Google,Performance Max,12104.69,13,797,8,6,7194.53
2025-10-20,Organic,Direct,0.0,69,1382,21,11,28647.98
2025-10-20,Influencer,Celebrity Drop,15518.45,114,3867,26,17,28266.92
2025-10-20,Affiliate,Coupon Partners,9620.46,52,3446,51,23,45818.86
2025-10-21,Meta,Always On,12104.51,103,2928,25,12,26230.53
2025-10-21,Google,Generic Search,19751.48,108,2050,23,13,26980.96
2025-10-21,Organic,Instagram Organic,0.0,62,2458,20,9,31022.36
2025-10-21,Influencer,Micro Influencer Push,19676.43,88,2536,34,24,33063.28
2025-10-21,Affiliate,Cashback Partners,17649.54,24,1077,17,12,13972.96
2025-10-22,Meta,Lookalike,13241.57,13,735,8,4,7342.09
2025-10-22,Google,Generic Search,11269.45,26,1438,12,8,13356.22
2025-10-22,Organic,WhatsApp Community,0.0,77,1746,16,9,22040.02
2025-10-22,Influencer,Creator B,27062.27,52,1057,18,11,15761.65
2025-10-22,Influencer,Creator A,17336.55,17,837,8,6,6820.41
2025-10-22,Affiliate,Deal Week,17048.57,103,3892,63,37,53413.96
2025-10-23,Meta,Diwali Sale,16386.95,44,1937,20,9,21916.92
2025-10-23,Google,Remarketing,13201.93,45,2795,24,10,25809.51
2025-10-23,Google,Diwali Search,15239.57,95,2548,40,23,41360.95
2025-10-23,Organic,WhatsApp Community,0.0,148,3453,42,30,53083.51
2025-10-23,Influencer,Micro Influencer Push,6607.7,140,3433,22,13,19214.32
2025-10-23,Influencer,Creator A,4901.27,49,1613,30,16,30784.4
2025-10-23,Affiliate,Cashback Partners,4021.1,144,3876,31,13,25804.45
2025-10-24,Meta,,15878.77,36,1922,21,14,25475.42
2025-10-24,Google,Performance Max,40866.12,81,3824,42,22,34925.59
2025-10-24,Organic,Direct,0.0,240,4587,57,36,79016.27
2025-10-24,Influencer,Micro Influencer Push,12902.7,39,855,14,9,11288.21
2025-10-24,Influencer,Creator B,9719.9,183,3516,22,11,25337.2
2025-10-24,Affiliate,Cashback Partners,2945.76,27,523,10,4,8791.08
2025-10-25,Meta,Festive Fashion,10792.18,146,3566,52,28,63060.44
2025-10-25,Meta,Lookalike,14143.04,30,576,11,6,9079.23
2025-10-25,Google,Remarketing,16670.5,39,1247,21,13,24505.3
2025-10-25,Google,Generic Search,9774.06,44,2873,52,35,56926.93
2025-10-25,Organic,Direct,0.0,102,5839,81,39,96018.69
2025-10-25,Influencer,Micro Influencer Push,15385.13,40,2074,22,13,19691.01
2025-10-25,Affiliate,Coupon Partners,10843.67,17,894,11,5,10596.37
2025-10-26,Meta,New Collection,27379.63,39,1354,20,10,23405.35
2025-10-26,Google,Generic Search,18264.68,175,4074,47,31,55695.93
2025-10-26,Organic,Direct,0.0,134,2884,45,30,71951.87
2025-10-26,Influencer,Festive Creators,30217.03,31,811,6,4,5768.68
2025-10-26,Influencer,Creator B,8041.93,41,1978,33,16,30045.36
2025-10-26,Affiliate,Fashion Blogs,9547.78,67,1484,13,8,11179.62
2025-10-27,Meta,Catalog Ads,15064.12,33,1129,21,11,22895.65
2025-10-27,Google,Brand Search,36929.99,60,3870,31,22,29701.59
2025-10-27,Organic,SEO Content,0.0,139,5302,41,25,62134.65
2025-10-27,Influencer,Creator B,11153.46,32,1135,19,14,22549.13
2025-10-27,Affiliate,Coupon Partners,20729.26,80,3067,51,24,57887.91
2025-10-28,Meta,Festive Fashion,8426.56,99,2095,33,18,37826.04
2025-10-28,Meta,Retargeting,14172.83,30,652,12,8,9879.39
2025-10-28,Google,Diwali Search,9686.73,96,2244,22,12,26584.76
2025-10-28,Organic,,0.0,41,1994,34,21,52025.37
2025-10-28,Organic,Email CRM,0.0,231,4880,52,30,82536.83
2025-10-28,Influencer,Festive Creators,21117.83,168,4003,52,38,42156.56
2025-10-28,Affiliate,Coupon Partners,16790.82,75,3312,39,19,46828.02
2025-10-28,Affiliate,,15184.89,39,949,6,4,6271.07
2025-10-29,Meta,Retargeting,11866.61,134,3890,53,29,61948.46
2025-10-29,Meta,Flash Sale,15531.82,90,2754,44,25,48147.14
2025-10-29,Google,Performance Max,17560.44,78,3985,33,19,38158.76
2025-10-29,Organic,Direct,0.0,135,3769,69,34,106659.25
